time,ch1,ch2
4.35E-05,0,-0.0076
4.36E-05,-0.04,0.0072
4.36E-05,-0.04,-0.006
4.37E-05,-0.04,0.0048
4.37E-05,0,0.0104
4.38E-05,-0.04,-0.0104
4.38E-05,0,0.0128
4.39E-05,-0.04,-0.0088
4.39E-05,-0.04,0.0196
4.40E-05,-0.04,-0.0084
4.40E-05,0,0.0096
4.41E-05,-0.04,-0.0016
4.41E-05,-0.04,-4.00E-04
4.42E-05,-0.04,0.0132
4.42E-05,-0.04,-0.0048
4.43E-05,0,0.0064
4.43E-05,-0.08,-0.0072
4.44E-05,-0.04,0.0148
4.44E-05,-0.04,0
4.45E-05,0,0.008
4.45E-05,-0.04,-0.002
4.46E-05,-0.04,0.0032
4.46E-05,-0.04,0.0092
4.47E-05,-0.04,0.002
4.47E-05,-0.04,0.0052
4.48E-05,-0.04,-0.0044
4.48E-05,-0.04,0.0068
4.49E-05,0,0.0036
4.49E-05,-0.04,0.004
4.50E-05,0,8.00E-04
4.50E-05,-0.04,0.002
4.51E-05,-0.04,0.0088
4.51E-05,-0.04,0.0024
4.52E-05,-0.04,0.006
4.52E-05,-0.04,-0.0012
4.53E-05,-0.04,0.0056
4.53E-05,-0.04,0.002
4.54E-05,-0.04,0.0024
4.54E-05,-0.04,0.0012
4.55E-05,0,0.0036
4.55E-05,-0.04,0.004
4.56E-05,-0.04,0.0024
4.56E-05,-0.04,0.0016
4.57E-05,-0.04,0.0024
4.57E-05,-0.04,0.0052
4.58E-05,-0.04,0.0016
4.58E-05,-0.04,0.0016
4.59E-05,-0.04,0.0024
4.59E-05,0,0.002
4.60E-05,-0.04,0.0036
4.60E-05,-0.04,0.0024
4.61E-05,-0.04,0.0052
4.61E-05,0,0.0016
4.62E-05,-0.04,0.0016
4.62E-05,-0.04,4.00E-04
4.63E-05,0,0.0068
4.63E-05,-0.04,0.0052
4.64E-05,0,8.00E-04
4.64E-05,-0.04,8.00E-04
4.65E-05,-0.04,0.0036
4.65E-05,-0.04,0.0056
4.66E-05,-0.04,4.00E-04
4.66E-05,-0.04,4.00E-04
4.67E-05,-0.04,0.004
4.67E-05,-0.04,0.0048
4.68E-05,0,0.0048
4.68E-05,-0.04,4.00E-04
4.69E-05,-0.04,0.004
4.69E-05,-0.04,0.0016
4.70E-05,0,0.0024
4.70E-05,-0.04,8.00E-04
4.71E-05,-0.04,0.0044
4.71E-05,-0.04,0.0028
4.72E-05,-0.04,0.0024
4.72E-05,-0.04,0
4.73E-05,-0.04,0.0064
4.73E-05,-0.04,0.0032
4.74E-05,0,0.0016
4.74E-05,-0.08,0.0028
4.75E-05,-0.04,0.008
4.75E-05,-0.04,0.0036
4.76E-05,-0.04,0.002
4.76E-05,0,0.0112
4.77E-05,-0.08,-0.0012
4.77E-05,-0.04,-0.004
4.78E-05,0,0.0056
4.78E-05,-0.04,0.0072
4.79E-05,-0.04,0.0068
4.79E-05,-0.04,-0.0016
4.80E-05,0,0.0072
4.80E-05,-0.04,0.0016
4.81E-05,-0.04,0.008
4.81E-05,-0.04,-0.002
4.82E-05,-0.04,-0.0024
4.82E-05,-0.04,0.0032
4.83E-05,-0.04,0.0052
4.83E-05,-0.04,0.0052
4.84E-05,-0.04,-4.00E-04
4.84E-05,-0.04,0.006
4.85E-05,-0.04,0.0052
4.85E-05,-0.04,0.0056
4.86E-05,-0.04,-0.0012
4.86E-05,-0.08,0.0016
4.87E-05,-0.04,0.0044
4.87E-05,-0.04,0
4.88E-05,0,0.0052
4.88E-05,-0.04,8.00E-04
4.89E-05,0,0.004
4.89E-05,-0.04,0.0052
4.90E-05,-0.04,0.0052
4.90E-05,0,8.00E-04
4.91E-05,-0.04,-8.00E-04
4.91E-05,-0.04,0.0024
4.92E-05,-0.04,0.0012
4.92E-05,-0.04,0.004
4.93E-05,0,-8.00E-04
4.93E-05,-0.04,0.002
4.94E-05,-0.04,0.0016
4.94E-05,0,0.0052
4.95E-05,-0.04,0.0036
4.95E-05,-0.04,0.0044
4.96E-05,0,-0.0012
4.96E-05,0,-0.0048
4.97E-05,-0.04,0.0036
4.97E-05,-0.04,0.0168
4.98E-05,-0.04,-0.0128
4.98E-05,0,0.0084
4.99E-05,-0.04,0.0016
4.99E-05,-0.04,0.0096
5.00E-05,-0.04,-0.0096
5.00E-05,-0.04,0.0056
5.01E-05,-0.04,-0.0016
5.01E-05,-0.04,0.0112
5.02E-05,-0.04,-0.0024
5.02E-05,-0.04,-0.004
5.03E-05,0,0.0068
5.03E-05,-0.04,0.0048
5.04E-05,-0.04,0.0076
5.04E-05,0,-0.0072
5.05E-05,-0.04,0.0052
5.05E-05,-0.04,0.0032
5.06E-05,-0.04,0.0068
5.06E-05,-0.04,-0.0028
5.07E-05,-0.04,4.00E-04
5.07E-05,-0.04,0.0052
5.08E-05,0,0.002
5.08E-05,-0.04,0.0064
5.09E-05,0,-0.0012
5.09E-05,-0.04,0.0064
5.10E-05,0,0.0036
5.10E-05,-0.04,0.004
5.11E-05,-0.04,0.0052
5.11E-05,-0.04,8.00E-04
5.12E-05,-0.04,0.0024
5.12E-05,-0.04,8.00E-04
5.13E-05,0,0.0036
5.13E-05,-0.04,0.0056
5.14E-05,0,0.0032
5.14E-05,-0.04,0.006
5.15E-05,-0.04,-0.0016
5.15E-05,0,0.0072
5.16E-05,-0.04,0.0048
5.16E-05,-0.04,0.0068
5.17E-05,-0.04,-0.0024
5.17E-05,0,-0.0012
5.18E-05,-0.04,8.00E-04
5.18E-05,0,0.0128
5.19E-05,-0.04,0.0064
5.19E-05,-0.04,0.0068
5.20E-05,-0.04,-0.0156
5.20E-05,-0.04,0.0028
5.21E-05,0,0.0216
5.21E-05,-0.04,-0.0032
5.22E-05,0,0.0092
5.22E-05,-0.04,-0.0188
5.23E-05,-0.04,0.0212
5.23E-05,0,-0.0028
5.24E-05,-0.04,0.0196
5.24E-05,-0.04,-0.0076
5.25E-05,-0.04,-0.0012
5.25E-05,-0.04,-0.0028
5.26E-05,-0.04,0.0036
5.26E-05,-0.04,0.012
5.27E-05,0,-0.0092
5.27E-05,-0.04,0.0056
5.28E-05,0,-0.006
5.28E-05,-0.04,0.0124
5.29E-05,-0.04,8.00E-04
5.29E-05,-0.04,0.0068
5.30E-05,0,-0.0024
5.30E-05,-0.04,-0.0032
5.31E-05,-0.04,0.004
5.31E-05,-0.04,4.00E-04
5.32E-05,-0.04,0.0064
5.32E-05,-0.08,-0.0052
5.33E-05,-0.04,0.0048
5.33E-05,0,0.0016
5.34E-05,-0.04,0.0056
5.34E-05,-0.04,4.00E-04
5.35E-05,0,0.0052
5.35E-05,-0.04,0.0032
5.36E-05,-0.04,0
5.36E-05,-0.04,0.004
5.37E-05,-0.04,0.0028
5.37E-05,-0.04,0.0064
5.38E-05,-0.04,-0.0012
5.38E-05,-0.04,8.00E-04
5.39E-05,-0.04,8.00E-04
5.39E-05,-0.04,0.0064
5.40E-05,-0.04,8.00E-04
5.40E-05,-0.04,0.0024
5.41E-05,-0.04,0.0028
5.41E-05,-0.04,0.0036
5.42E-05,0,0.0212
5.42E-05,-0.04,-0.0232
5.43E-05,-0.04,0.0208
5.43E-05,-0.04,-0.006
5.44E-05,0,0.0144
5.44E-05,-0.04,-0.0148
5.45E-05,-0.04,0.0092
5.45E-05,-0.04,0.0088
5.46E-05,0,0.0048
5.46E-05,-0.04,4.00E-04
5.47E-05,-0.04,-0.0032
5.47E-05,-0.08,0.0184
5.48E-05,-0.04,0.0024
5.48E-05,-0.04,0.0048
5.49E-05,0,-0.008
5.49E-05,-0.04,0.006
5.50E-05,-0.04,0.006
5.50E-05,0,0.004
5.51E-05,0,-4.00E-04
5.51E-05,-0.08,-8.00E-04
5.52E-05,-0.04,0.0104
5.52E-05,-0.04,-8.00E-04
5.53E-05,-0.04,0.0052
5.53E-05,0,-0.006
5.54E-05,-0.04,0.006
5.54E-05,-0.04,0.0028
5.55E-05,-0.04,0.0016
5.55E-05,-0.04,-0.0036
5.56E-05,-0.04,-0.0016
5.56E-05,-0.04,0.008
5.57E-05,-0.04,0.0016
5.57E-05,-0.04,0.0036
5.58E-05,0,-0.0044
5.58E-05,-0.04,0.004
5.59E-05,-0.04,0.0048
5.59E-05,-0.04,0.002
5.60E-05,-0.04,-0.0032
5.60E-05,-0.04,-0.0016
5.61E-05,-0.04,0.0052
5.61E-05,-0.04,0.0016
5.62E-05,0,0
5.62E-05,0,-0.002
5.63E-05,-0.08,0.0052
5.63E-05,-0.04,0.0016
5.64E-05,-0.04,0.004
5.64E-05,-0.04,0
5.65E-05,-0.04,0.0036
5.65E-05,-0.04,0.0012
5.66E-05,-0.04,4.00E-04
5.66E-05,-0.04,0.0036
5.67E-05,-0.04,0.0028
5.67E-05,0,0.0036
5.68E-05,-0.04,-8.00E-04
5.68E-05,-0.04,0.004
5.69E-05,0,0.004
5.69E-05,0,0.0036
5.70E-05,-0.04,0.0024
5.70E-05,0,8.00E-04
5.71E-05,-0.04,0.0068
5.71E-05,-0.04,4.00E-04
5.72E-05,0,0.0036
5.72E-05,-0.04,0.0016
5.73E-05,-0.08,0.0044
5.73E-05,-0.08,0.002
5.74E-05,-0.04,0.0036
5.74E-05,0,0.0032
5.75E-05,-0.04,0.0024
5.75E-05,-0.04,0.0036
5.76E-05,-0.04,0.0024
5.76E-05,0,0.0016
5.77E-05,-0.04,0.0036
5.77E-05,-0.04,-0.0012
5.78E-05,-0.04,0.0032
5.78E-05,-0.04,0.0072
5.79E-05,-0.04,0.0052
5.79E-05,-0.04,-0.0012
5.80E-05,-0.04,-0.0032
5.80E-05,-0.04,-0.0032
5.81E-05,-0.04,0.0084
5.81E-05,-0.04,0.014
5.82E-05,0,8.00E-04
5.82E-05,-0.04,-0.0108
5.83E-05,-0.04,-0.0076
5.83E-05,-0.04,0.0204
5.84E-05,-0.04,0.0088
5.84E-05,0,-0.0024
5.85E-05,-0.04,-0.0048
5.85E-05,-0.04,-8.00E-04
5.86E-05,-0.04,0.0076
5.86E-05,-0.04,0.0024
5.87E-05,-0.04,0.008
5.87E-05,-0.04,-0.0088
5.88E-05,0,0.0016
5.88E-05,-0.04,0.0036
5.89E-05,0,0.008
5.89E-05,-0.04,-0.0012
5.90E-05,-0.04,-0.0056
5.90E-05,-0.04,8.00E-04
5.91E-05,0,0.004
5.91E-05,-0.04,0.0052
5.92E-05,-0.04,0
5.92E-05,0,0.0032
5.93E-05,-0.08,-0.0012
5.93E-05,-0.04,0.0032
5.94E-05,0,-0.002
5.94E-05,-0.04,0.0056
5.95E-05,0,0.0048
5.95E-05,-0.04,8.00E-04
5.96E-05,-0.04,-0.0012
5.96E-05,-0.04,4.00E-04
5.97E-05,-0.04,0.0072
5.97E-05,-0.04,0.0032
5.98E-05,-0.04,4.00E-04
5.98E-05,-0.04,-8.00E-04
5.99E-05,-0.04,0.0036
5.99E-05,-0.08,0.0052
6.00E-05,-0.04,0.004
6.00E-05,0,4.00E-04
6.01E-05,0,0.002
6.01E-05,-0.08,8.00E-04
6.02E-05,-0.04,0.0056
6.02E-05,-0.04,0
6.03E-05,-0.04,0.0016
6.03E-05,-0.04,-0.0064
6.04E-05,-0.04,0.0188
6.04E-05,-0.04,-0.0096
6.05E-05,0,0.0096
6.05E-05,-0.04,-0.014
6.06E-05,0,0.0096
6.06E-05,-0.08,0.006
6.07E-05,-0.04,-0.004
6.07E-05,-0.04,0.008
6.08E-05,-0.04,-0.0092
6.08E-05,-0.04,0.0184
6.09E-05,0,-0.008
6.09E-05,-0.04,0.0104
6.10E-05,0,-0.0088
6.10E-05,-0.04,0.0076
6.11E-05,-0.04,0.0032
6.11E-05,-0.04,0.0012
6.12E-05,0,0.0036
6.12E-05,-0.04,-0.0048
6.13E-05,-0.04,0.0116
6.13E-05,-0.04,-0.004
6.14E-05,-0.04,0.0064
6.14E-05,-0.04,-0.0048
6.15E-05,-0.04,0.006
6.15E-05,-0.04,0.002
6.16E-05,-0.04,0.002
6.16E-05,-0.08,0.0036
6.17E-05,-0.04,4.00E-04
6.17E-05,-0.04,0.0056
6.18E-05,-0.04,-0.0016
6.18E-05,-0.04,0.0052
6.19E-05,0,-4.00E-04
6.19E-05,-0.08,0.0048
6.20E-05,-0.04,0.0016
6.20E-05,-0.04,0.0028
6.21E-05,-0.04,0.0032
6.21E-05,0,0
6.22E-05,0,0.0024
6.22E-05,-0.04,0
6.23E-05,-0.08,0.0052
6.23E-05,-0.08,0
6.24E-05,-0.04,0.0024
6.24E-05,-0.04,-4.00E-04
6.25E-05,-0.04,0.0052
6.25E-05,-0.04,0.0032
6.26E-05,-0.04,0
6.26E-05,-0.04,0.0016
6.27E-05,0,0.002
6.27E-05,-0.08,0.0052
6.28E-05,-0.04,0
6.28E-05,-0.04,0.0024
6.29E-05,-0.04,0.0024
6.29E-05,-0.04,0.0032
6.30E-05,-0.04,0.0016
6.30E-05,-0.04,8.00E-04
6.31E-05,-0.04,0.0032
6.31E-05,-0.04,0.0016
6.32E-05,-0.04,0.0032
6.32E-05,-0.04,0
6.33E-05,0,0.0048
6.33E-05,-0.08,8.00E-04
6.34E-05,-0.04,0.0036
6.34E-05,-0.04,4.00E-04
6.35E-05,-0.04,0.0044
6.35E-05,-0.04,0.0016
6.36E-05,-0.04,-4.00E-04
6.36E-05,-0.04,0.0024
6.37E-05,-0.04,0.0024
6.37E-05,-0.04,0.0032
6.38E-05,-0.04,4.00E-04
6.38E-05,-0.04,0.002
6.39E-05,-0.04,8.00E-04
6.39E-05,-0.04,0.004
6.40E-05,-0.04,4.00E-04
6.40E-05,-0.04,0.0024
6.41E-05,-0.08,0.0036
6.41E-05,-0.04,0.0016
6.42E-05,-0.04,0.0028
6.42E-05,-0.04,-0.0012
6.43E-05,-0.04,0.0032
6.43E-05,-0.04,8.00E-04
6.44E-05,-0.04,0.0016
6.44E-05,0,8.00E-04
6.45E-05,-0.04,0.0036
6.45E-05,-0.04,0.002
6.46E-05,-0.04,0.0036
6.46E-05,-0.04,0.0016
6.47E-05,-0.04,0.0036
6.47E-05,-0.04,0.0024
6.48E-05,-0.04,-8.00E-04
6.48E-05,-0.04,0.0016
6.49E-05,-0.04,0.0024
6.49E-05,-0.04,0.0016
6.50E-05,-0.04,0.0024
6.50E-05,-0.04,0.002
6.51E-05,-0.08,0.0024
6.51E-05,-0.04,0.004
6.52E-05,-0.04,-8.00E-04
6.52E-05,0,8.00E-04
6.53E-05,-0.04,0.0036
6.53E-05,-0.04,0.004
6.54E-05,-0.04,-0.0016
6.54E-05,-0.04,0.0012
6.55E-05,-0.08,0.0032
6.55E-05,-0.04,0.002
6.56E-05,-0.04,-4.00E-04
6.56E-05,-0.04,-8.00E-04
6.57E-05,0,0.0032
6.57E-05,-0.04,0.0016
6.58E-05,-0.04,0.0016
6.58E-05,0,8.00E-04
6.59E-05,-0.04,4.00E-04
6.59E-05,-0.04,0.0032
6.60E-05,-0.04,8.00E-04
6.60E-05,-0.04,0.0032
6.61E-05,0,0.0024
6.61E-05,-0.04,0.0024
6.62E-05,-0.04,-4.00E-04
6.62E-05,-0.08,0.0016
6.63E-05,0,0.0032
6.63E-05,-0.04,4.00E-04
6.64E-05,-0.04,0.0016
6.64E-05,-0.04,-0.0048
6.65E-05,-0.08,0.0084
6.65E-05,-0.04,0.004
6.66E-05,-0.04,-0.0036
6.66E-05,-0.04,0.004
6.67E-05,-0.04,4.00E-04
6.67E-05,-0.04,0.0096
6.68E-05,0,-0.0044
6.68E-05,-0.04,0.002
6.69E-05,-0.04,0.0036
6.69E-05,-0.04,0.0068
6.70E-05,0,-0.0024
6.70E-05,-0.04,-0.006
6.71E-05,-0.04,0.0136
6.71E-05,0,-0.0028
6.72E-05,-0.04,-0.0064
6.72E-05,0,-0.0016
6.73E-05,-0.04,0.0244
6.73E-05,-0.04,0.0152
6.74E-05,-0.04,-0.0072
6.74E-05,-0.04,-0.0112
6.75E-05,-0.04,-0.0232
6.75E-05,-0.04,0.0296
6.76E-05,-0.04,0.0088
6.76E-05,-0.04,0.0164
6.77E-05,-0.04,-0.0232
6.77E-05,0,-0.0012
6.78E-05,-0.04,-0.0024
6.78E-05,-0.04,0.012
6.79E-05,0,0.0164
6.79E-05,-0.04,-0.0068
6.80E-05,-0.04,0.0088
6.80E-05,-0.04,-0.0088
6.81E-05,0,0.0116
6.81E-05,-0.04,-0.0112
6.82E-05,0,0.0032
6.82E-05,-0.04,0
6.83E-05,-0.04,0.0088
6.83E-05,0,0.0064
6.84E-05,-0.04,0.0016
6.84E-05,-0.04,0.0012
6.85E-05,0,-0.0104
6.85E-05,-0.04,-0.0024
6.86E-05,-0.04,0.004
6.86E-05,0,0.0204
6.87E-05,-0.04,-0.0016
6.87E-05,-0.04,-0.0096
6.88E-05,-0.04,-0.0152
6.88E-05,-0.04,0.004
6.89E-05,-0.04,0.02
6.89E-05,0,0.0104
6.90E-05,-0.04,0
6.90E-05,-0.04,-0.0132
6.91E-05,-0.08,0
6.91E-05,0,0.0032
6.92E-05,-0.04,0.01
6.92E-05,-0.04,8.00E-04
6.93E-05,-0.04,-0.004
6.93E-05,-0.04,-0.0028
6.94E-05,0,4.00E-04
6.94E-05,-0.04,0.0052
6.95E-05,-0.08,0.004
6.95E-05,-0.04,0
6.96E-05,0,0
6.96E-05,-0.04,-0.0016
6.97E-05,-0.04,0.0036
6.97E-05,0,-0.0092
6.98E-05,-0.04,0.0116
6.98E-05,-0.04,-0.0144
6.99E-05,-0.04,0.0132
6.99E-05,-0.04,-0.0088
7.00E-05,-0.04,0.0144
7.00E-05,-0.04,-0.0124
7.01E-05,0,-0.0024
7.01E-05,-0.04,0.0076
7.02E-05,-0.04,-0.0012
7.02E-05,0,0.0136
7.03E-05,-0.04,-0.008
7.03E-05,-0.04,0.01
7.04E-05,-0.04,-0.008
7.04E-05,0,0.0088
7.05E-05,0,-0.0044
7.05E-05,0,0.008
7.06E-05,0,-0.0012
7.06E-05,0,-4.00E-04
7.07E-05,0,0.0072
7.07E-05,0,-0.0024
7.08E-05,0,0.01
7.08E-05,0,-0.0024
7.09E-05,0,0.0088
7.09E-05,0,-0.0056
7.10E-05,0,4.00E-04
7.10E-05,0,-8.00E-04
7.11E-05,0,0.0032
7.11E-05,0,0.0052
7.12E-05,0.04,-0.0024
7.12E-05,0.04,0.0056
7.13E-05,0.04,0.0024
7.13E-05,0.04,0.0072
7.14E-05,0.04,-0.0028
7.14E-05,0.04,8.00E-04
7.15E-05,0.04,4.00E-04
7.15E-05,0.04,0.0032
7.16E-05,0.08,0.002
7.16E-05,0.04,-8.00E-04
7.17E-05,0.04,0.0052
7.17E-05,0.04,4.00E-04
7.18E-05,0.08,0.004
7.18E-05,0.04,4.00E-04
7.19E-05,0.08,0.0036
7.19E-05,0.08,0.004
7.20E-05,0.04,-0.0024
7.20E-05,0.04,0.0032
7.21E-05,0.04,-0.0096
7.21E-05,0.04,0.002
7.22E-05,0.04,0.0144
7.22E-05,0.04,-0.0056
7.23E-05,0,0.002
7.23E-05,0,-0.004
7.24E-05,0,0.0244
7.24E-05,0,-0.0232
7.25E-05,-0.04,0.0072
7.25E-05,-0.08,-0.0072
7.26E-05,-0.08,0.0208
7.26E-05,-0.08,-0.0144
7.27E-05,-0.12,-0.004
7.27E-05,-0.16,0.0012
7.28E-05,-0.16,0.0072
7.28E-05,-0.16,0.0084
7.29E-05,-0.2,-0.0124
7.29E-05,-0.28,0.004
7.30E-05,-0.28,-0.0044
7.30E-05,-0.32,0.0104
7.31E-05,-0.32,-0.0072
7.31E-05,-0.36,-8.00E-04
7.32E-05,-0.4,-0.002
7.32E-05,-0.44,0.0072
7.33E-05,-0.44,0.0036
7.33E-05,-0.48,-0.0092
7.34E-05,-0.52,-8.00E-04
7.34E-05,-0.56,0.002
7.35E-05,-0.56,0.0076
7.35E-05,-0.6,-0.0048
7.36E-05,-0.64,-0.004
7.36E-05,-0.64,-0.0012
7.37E-05,-0.64,0.004
7.37E-05,-0.72,0.0024
7.38E-05,-0.72,0
7.38E-05,-0.72,0
7.39E-05,-0.72,0.0016
7.39E-05,-0.76,0.0032
7.40E-05,-0.76,-8.00E-04
7.40E-05,-0.76,0
7.41E-05,-0.76,0
7.41E-05,-0.76,8.00E-04
7.42E-05,-0.72,0.0032
7.42E-05,-0.72,-8.00E-04
7.43E-05,-0.72,0.0032
7.43E-05,-0.68,0
7.44E-05,-0.64,0.002
7.44E-05,-0.6,0
7.45E-05,-0.6,0.0016
7.45E-05,-0.52,-0.0016
7.46E-05,-0.48,0.0024
7.46E-05,-0.44,0.0016
7.47E-05,-0.4,0.002
7.47E-05,-0.32,0.002
7.48E-05,-0.28,0.002
7.48E-05,-0.2,0.002
7.49E-05,-0.12,0.0036
7.49E-05,-0.08,0.0024
7.50E-05,0,0
7.50E-05,0.08,0.0036
7.51E-05,0.2,0.004
7.51E-05,0.24,0.0056
7.52E-05,0.36,8.00E-04
7.52E-05,0.44,4.00E-04
7.53E-05,0.52,0.0048
7.53E-05,0.56,0.008
7.54E-05,0.68,0.002
7.54E-05,0.8,0
7.55E-05,0.88,0.0048
7.55E-05,0.96,0.0056
7.56E-05,0,0.0068
7.56E-05,0,-0.0032
7.57E-05,0,0.0092
7.57E-05,0,0.0028
7.58E-05,0,0.004
7.58E-05,0,0.0052
7.59E-05,0,0.0016
7.59E-05,0,0.0104
7.60E-05,0,0.0024
7.60E-05,0,0.01
7.61E-05,0,0.0016
7.61E-05,0,0.008
7.62E-05,0,0.0048
7.62E-05,0,0.0068
7.63E-05,0,0.008
7.63E-05,0,0.0036
7.64E-05,0,0.0112
7.64E-05,0,0.0068
7.65E-05,0,0.0032
7.65E-05,0,0.0056
7.66E-05,0,0.0052
7.66E-05,0,0.0048
7.67E-05,0,0.0076
7.67E-05,0,0.0084
7.68E-05,0,0.0064
7.68E-05,0,4.00E-04
7.69E-05,0,0.0092
7.69E-05,0,0.0032
7.70E-05,0,-0.0012
7.70E-05,0.96,0.0112
7.71E-05,0.84,0.0024
7.71E-05,0.76,0.0072
7.72E-05,0.64,-0.0112
7.72E-05,0.48,0.0096
7.73E-05,0.36,0.0104
7.73E-05,0.24,0.0072
7.74E-05,0.08,-0.004
7.74E-05,-0.08,-0.0056
7.75E-05,-0.16,0.008
7.75E-05,-0.32,0.0024
7.76E-05,-0.48,0.0032
7.76E-05,-0.6,-0.0064
7.77E-05,-0.76,-0.0016
7.77E-05,-0.92,0.014
7.78E-05,0,-0.0096
7.78E-05,0,0
7.79E-05,0,-0.0128
7.79E-05,0,0.0016
7.80E-05,0,0.0052
7.80E-05,0,-0.0044
7.81E-05,0,0.006
7.81E-05,0,-0.0148
7.82E-05,0,0.0064
7.82E-05,0,-0.0076
7.83E-05,0,0.0056
7.83E-05,0,-0.0092
7.84E-05,0,-0.0036
7.84E-05,0,-0.0024
7.85E-05,0,-0.0024
7.85E-05,0,0.0016
7.86E-05,0,-0.006
7.86E-05,0,0.0056
7.87E-05,0,-0.0064
7.87E-05,0,-0.0016
7.88E-05,0,-0.0124
7.88E-05,0,-0.0056
7.89E-05,0,-0.0012
7.89E-05,0,-0.0012
7.90E-05,0,-4.00E-04
7.90E-05,0,-0.0072
7.91E-05,0,0.0024
7.91E-05,0,-0.0032
7.92E-05,0,-0.0016
7.92E-05,0,-0.0092
7.93E-05,0,0.01
7.93E-05,0,-0.0076
7.94E-05,0,0.0024
7.94E-05,0,-0.0044
7.95E-05,0,0.004
7.95E-05,0,-8.00E-04
7.96E-05,-0.96,-0.0044
7.96E-05,-0.8,0
7.97E-05,-0.68,-0.004
7.97E-05,-0.52,0.0052
7.98E-05,-0.4,-0.0076
7.98E-05,-0.24,0.0064
7.99E-05,-0.12,-0.0016
7.99E-05,0.04,0.0056
8.00E-05,0.2,-0.0016
8.00E-05,0.32,-8.00E-04
8.01E-05,0.48,0.0036
8.01E-05,0.56,8.00E-04
8.02E-05,0.72,0.0032
8.02E-05,0.8,-0.0012
8.03E-05,0.96,0.0084
8.03E-05,0,0.0036
8.04E-05,0,0.0076
8.04E-05,0,0.0028
8.05E-05,0,0.0064
8.05E-05,0,0.0048
8.06E-05,0,0.002
8.06E-05,0,0.0048
8.07E-05,0,0.0048
8.07E-05,0,0.0084
8.08E-05,0,0.0016
8.08E-05,0,0.002
8.09E-05,0,-0.0016
8.09E-05,0,8.00E-04
8.10E-05,0,0.0044
8.10E-05,0,0.004
8.11E-05,0,0.004
8.11E-05,0,0.0032
8.12E-05,0,0.0092
8.12E-05,0,0.0088
8.13E-05,0,0.01
8.13E-05,0,0.004
8.14E-05,0,0.004
8.14E-05,0,0.0068
8.15E-05,0,0.01
8.15E-05,0,0.0052
8.16E-05,0,-0.02
8.16E-05,0,0.0212
8.17E-05,0,-0.004
8.17E-05,0,0.02
8.18E-05,0,-0.016
8.18E-05,0.92,0.0132
8.19E-05,0.84,0.006
8.19E-05,0.76,0.0104
8.20E-05,0.64,0.0064
8.20E-05,0.56,-0.008
8.21E-05,0.48,0.0168
8.21E-05,0.36,-0.0044
8.22E-05,0.32,0.0136
8.22E-05,0.2,-0.0112
8.23E-05,0.12,0.0108
8.23E-05,0.04,0.0028
8.24E-05,-0.04,0.008
8.24E-05,-0.12,0.0012
8.25E-05,-0.16,0.002
8.25E-05,-0.24,0.0096
8.26E-05,-0.32,-0.0012
8.26E-05,-0.4,0.0068
8.27E-05,-0.44,-0.0044
8.27E-05,-0.52,0.0052
8.28E-05,-0.56,0.0016
8.28E-05,-0.6,0.0072
8.29E-05,-0.64,0.0012
8.29E-05,-0.68,-0.0012
8.30E-05,-0.72,-8.00E-04
8.30E-05,-0.72,0.0016
8.31E-05,-0.76,0.0036
8.31E-05,-0.76,8.00E-04
8.32E-05,-0.8,0.0024
8.32E-05,-0.76,-0.0032
8.33E-05,-0.8,0.0068
8.33E-05,-0.8,0
8.34E-05,-0.8,8.00E-04
8.34E-05,-0.76,-0.0016
8.35E-05,-0.76,0.0032
8.35E-05,-0.76,0.0036
8.36E-05,-0.76,0
8.36E-05,-0.72,0.008
8.37E-05,-0.72,-0.0044
8.37E-05,-0.64,0.0036
8.38E-05,-0.64,-0.0024
8.38E-05,-0.64,0.0052
8.39E-05,-0.6,0.0036
8.39E-05,-0.56,-0.0032
8.40E-05,-0.52,0.0016
8.40E-05,-0.48,-0.0032
8.41E-05,-0.44,0.0064
8.41E-05,-0.44,-4.00E-04
8.42E-05,-0.4,0.0028
8.42E-05,-0.36,-0.004
8.43E-05,-0.32,0.004
8.43E-05,-0.28,0
8.44E-05,-0.28,-0.0012
8.44E-05,-0.24,0.002
8.45E-05,-0.2,-8.00E-04
8.45E-05,-0.16,0.0048
8.46E-05,-0.16,-4.00E-04
8.46E-05,-0.12,8.00E-04
8.47E-05,-0.08,4.00E-04
8.47E-05,-0.08,0.0068
8.48E-05,-0.08,-0.0028
8.48E-05,-0.04,4.00E-04
8.49E-05,0,8.00E-04
8.49E-05,0,0.002
8.50E-05,0,0.002
8.50E-05,0,-0.0076
8.51E-05,0,0.0056
8.51E-05,0.04,-0.0016
8.52E-05,0.04,0.0016
8.52E-05,0.04,0.0024
8.53E-05,0.04,-0.0092
8.53E-05,0.04,0
8.54E-05,0.08,-4.00E-04
8.54E-05,0.08,0.012
8.55E-05,0.08,-0.0168
8.55E-05,0.08,0.0132
8.56E-05,0.08,-0.0012
8.56E-05,0.08,0.0052
8.57E-05,0.08,-0.0104
8.57E-05,0.04,0.002
8.58E-05,0.08,0.0088
8.58E-05,0.04,0.0032
8.59E-05,0.04,-0.002
8.59E-05,0.04,-0.0028
8.60E-05,0.04,0.0112
8.60E-05,0.04,0
8.61E-05,0.04,0.0064
8.61E-05,0.04,-0.0076
8.62E-05,0,0.0028
8.62E-05,0.04,0.0048
8.63E-05,0,0.0084
8.63E-05,0,0.0048
