time,ch1,ch2
4.91E-05,-0.4,-0.0088
4.91E-05,-0.4,-0.012
4.92E-05,-0.44,-0.0112
4.92E-05,-0.44,-0.012
4.93E-05,-0.48,-0.0128
4.93E-05,-0.52,-0.0152
4.94E-05,-0.56,-0.0144
4.94E-05,-0.6,-0.016
4.95E-05,-0.6,-0.016
4.95E-05,-0.6,-0.0192
4.96E-05,-0.64,-0.0184
4.96E-05,-0.68,-0.0216
4.97E-05,-0.68,-0.0184
4.97E-05,-0.68,-0.0216
4.98E-05,-0.72,-0.0216
4.98E-05,-0.72,-0.0224
4.99E-05,-0.72,-0.0216
4.99E-05,-0.72,-0.0248
5.00E-05,-0.72,-0.024
5.00E-05,-0.72,-0.0216
5.01E-05,-0.68,-0.024
5.01E-05,-0.64,-0.0224
5.02E-05,-0.64,-0.024
5.02E-05,-0.64,-0.024
5.03E-05,-0.6,-0.0248
5.03E-05,-0.56,-0.0192
5.04E-05,-0.48,-0.0248
5.04E-05,-0.48,-0.02
5.05E-05,-0.44,-0.0224
5.05E-05,-0.4,-0.0152
5.06E-05,-0.32,-0.0224
5.06E-05,-0.24,-0.0144
5.07E-05,-0.16,-0.0144
5.07E-05,-0.12,-0.016
5.08E-05,-0.04,-0.0112
5.08E-05,0.04,-0.0112
5.09E-05,0.12,-0.008
5.09E-05,0.2,-0.0064
5.10E-05,0.24,-0.0064
5.10E-05,0.36,-0.0048
5.11E-05,0.48,8.00E-04
5.11E-05,0.52,8.00E-04
5.12E-05,0.64,0.0016
5.12E-05,0.72,0.008
5.13E-05,0.8,0.008
5.13E-05,0.88,0.0096
5.14E-05,0.96,0.0136
5.14E-05,0,0.0136
5.15E-05,0,0.02
5.15E-05,0,0.0216
5.16E-05,0,0.02
5.16E-05,0,0.0264
5.17E-05,0,0.0296
5.17E-05,0,0.0272
5.18E-05,0,0.032
5.18E-05,0,0.036
5.19E-05,0,0.0352
5.19E-05,0,0.0392
5.20E-05,0,0.04
5.20E-05,0,0.0448
5.21E-05,0,0.0424
5.21E-05,0,0.0488
5.22E-05,0,0.0416
5.22E-05,0,0.0512
5.23E-05,0,0.0464
5.23E-05,0,0.0472
5.24E-05,0,0.0464
5.24E-05,0,0.0504
5.25E-05,0,0.0456
5.25E-05,0,0.0488
5.26E-05,0,0.0456
5.26E-05,0,0.0488
5.27E-05,0,0.0464
5.27E-05,0,0.0352
5.28E-05,0,0.0552
5.28E-05,0,0.0248
5.29E-05,0,0.0488
5.29E-05,0.92,0.036
5.30E-05,0.84,0.0272
5.30E-05,0.68,0.04
5.31E-05,0.56,0.0256
5.31E-05,0.44,0.0256
5.32E-05,0.32,0.024
5.32E-05,0.16,0.02
5.33E-05,0.04,0.016
5.33E-05,-0.12,0.0176
5.34E-05,-0.24,0.0048
5.34E-05,-0.4,0.0112
5.35E-05,-0.56,0
5.35E-05,-0.68,0
5.36E-05,-0.8,-0.0088
5.36E-05,-0.96,-0.0056
5.37E-05,0,-0.0192
5.37E-05,0,-0.0176
5.38E-05,0,-0.0216
5.38E-05,0,-0.028
5.39E-05,0,-0.0296
5.39E-05,0,-0.0352
5.40E-05,0,-0.0376
5.40E-05,0,-0.0384
5.41E-05,0,-0.0568
5.41E-05,0,-0.0128
5.42E-05,0,-0.0816
5.42E-05,0,-0.0448
5.43E-05,0,-0.0344
5.43E-05,0,-0.0816
5.44E-05,0,-0.0528
5.44E-05,0,-0.0504
5.45E-05,0,-0.0784
5.45E-05,0,-0.0576
5.46E-05,0,-0.0616
5.46E-05,0,-0.0768
5.47E-05,0,-0.0736
5.47E-05,0,-0.0688
5.48E-05,0,-0.0704
5.48E-05,0,-0.0688
5.49E-05,0,-0.08
5.49E-05,0,-0.0712
5.50E-05,0,-0.0792
5.50E-05,0,-0.0696
5.51E-05,0,-0.0696
5.51E-05,0,-0.0648
5.52E-05,0,-0.0704
5.52E-05,0,-0.0664
5.53E-05,0,-0.0456
5.53E-05,0,-0.0688
5.54E-05,0,-0.0472
5.54E-05,-0.96,-0.0416
5.55E-05,-0.8,-0.04
5.55E-05,-0.68,-0.0448
5.56E-05,-0.56,-0.028
5.56E-05,-0.4,-0.0352
5.57E-05,-0.24,-0.012
5.57E-05,-0.12,-0.032
5.58E-05,0.04,-0.0216
5.58E-05,0.2,-0.012
5.59E-05,0.32,-0.0128
5.59E-05,0.48,-0.0112
5.60E-05,0.56,-0.0128
5.60E-05,0.72,-0.0048
5.61E-05,0.84,-0.0032
5.61E-05,0.96,-0.0016
5.62E-05,0,8.00E-04
5.62E-05,0,0.008
5.63E-05,0,0.0048
5.63E-05,0,0.0136
5.64E-05,0,0.0136
5.64E-05,0,0.0208
5.65E-05,0,0.0232
5.65E-05,0,0.024
5.66E-05,0,0.0416
5.66E-05,0,-0.0016
5.67E-05,0,0.1016
5.67E-05,0,-0.048
5.68E-05,0,0.088
5.68E-05,0,0.0584
5.69E-05,0,0.0296
5.69E-05,0,0.0424
5.70E-05,0,0.0832
5.70E-05,0,0.0288
5.71E-05,0,0.0456
5.71E-05,0,0.0712
5.72E-05,0,0.0464
5.72E-05,0,0.0352
5.73E-05,0,0.0672
5.73E-05,0,0.036
5.74E-05,0,0.06
5.74E-05,0,0.0096
5.75E-05,0,0.0768
5.75E-05,0,0.0352
5.76E-05,0,0.0176
5.76E-05,0,0.0576
5.77E-05,0,0.0264
5.77E-05,0.88,0.0352
5.78E-05,0.8,0.0224
5.78E-05,0.72,0.0432
5.79E-05,0.64,0.0136
5.79E-05,0.56,0.0416
5.80E-05,0.48,0.0104
5.80E-05,0.36,0.0416
5.81E-05,0.24,0.0264
5.81E-05,0.2,0.0128
5.82E-05,0.12,0.0264
5.82E-05,0.04,0.0128
5.83E-05,-0.04,0.012
5.83E-05,-0.12,0.0104
5.84E-05,-0.2,0.0096
5.84E-05,-0.28,0
5.85E-05,-0.32,0.008
5.85E-05,-0.4,-0.0104
5.86E-05,-0.44,0.0024
5.86E-05,-0.48,-0.012
5.87E-05,-0.52,-0.008
5.87E-05,-0.6,-0.0144
5.88E-05,-0.6,-0.0112
5.88E-05,-0.64,-0.0168
5.89E-05,-0.68,-0.0112
5.89E-05,-0.72,-0.0144
5.90E-05,-0.72,-0.0128
5.90E-05,-0.72,-0.0256
5.91E-05,-0.76,-0.0088
5.91E-05,-0.76,-0.0248
5.92E-05,-0.72,-0.0232
5.92E-05,-0.76,-0.0152
5.93E-05,-0.76,-0.0128
5.93E-05,-0.72,-0.0304
5.94E-05,-0.72,-0.0152
5.94E-05,-0.68,-0.0304
5.95E-05,-0.64,-0.0184
5.95E-05,-0.64,-0.0216
5.96E-05,-0.64,-0.0192
5.96E-05,-0.6,-0.0328
5.97E-05,-0.56,-0.0184
5.97E-05,-0.56,-0.0304
5.98E-05,-0.52,-0.0192
5.98E-05,-0.48,-0.028
5.99E-05,-0.48,-0.0208
5.99E-05,-0.44,-0.0304
6.00E-05,-0.4,-0.0168
6.00E-05,-0.4,-0.024
6.01E-05,-0.32,-0.0024
6.01E-05,-0.32,-0.028
6.02E-05,-0.28,-0.0216
6.02E-05,-0.24,-0.0144
6.03E-05,-0.2,-0.0088
6.03E-05,-0.16,-0.024
6.04E-05,-0.16,-0.008
6.04E-05,-0.12,-0.0088
6.05E-05,-0.12,-0.02
6.05E-05,-0.08,0
6.06E-05,-0.08,-0.0024
6.06E-05,-0.04,-0.0184
6.07E-05,0,-0.0088
6.07E-05,0,-0.0024
6.08E-05,0.04,-0.0112
6.08E-05,0.04,-0.0056
6.09E-05,0.04,-0.0032
6.09E-05,0.04,-0.008
6.10E-05,0.08,-0.0024
6.10E-05,0.08,-0.0128
6.11E-05,0.12,0.0048
6.11E-05,0.12,-0.008
6.12E-05,0.08,0
6.12E-05,0.08,-0.0048
6.13E-05,0.12,-0.0024
6.13E-05,0.12,0.008
6.14E-05,0.12,0.0016
6.14E-05,0.08,-0.0056
6.15E-05,0.08,0.0072
6.15E-05,0.12,-0.0024
6.16E-05,0.08,-0.0088
6.16E-05,0.12,0.012
6.17E-05,0.08,0.0032
6.17E-05,0.08,-0.0024
6.18E-05,0.08,0.0016
6.18E-05,0.08,-0.0088
6.19E-05,0.08,0.004
6.19E-05,0.08,0.0064
6.20E-05,0.08,-0.0016
6.20E-05,0.08,-0.0088
6.21E-05,0.04,8.00E-04
6.21E-05,0.08,-0.0032
6.22E-05,0.04,0
6.22E-05,0.04,8.00E-04
6.23E-05,0.04,-0.0112
6.23E-05,0.04,-0.0024
6.24E-05,0.04,0
6.24E-05,0.04,0
6.25E-05,0.04,0.004
6.25E-05,0.04,0
6.26E-05,0.04,-0.0152
6.26E-05,0,0.004
6.27E-05,0,-0.0032
6.27E-05,0,0
6.28E-05,0,-0.0048
6.28E-05,0,0
6.29E-05,0,-0.0128
6.29E-05,0,0.0048
6.30E-05,0,8.00E-04
6.30E-05,0,-0.0064
6.31E-05,0,-0.0072
6.31E-05,0,-0.0024
6.32E-05,0,-0.008
6.32E-05,0,-0.0016
6.33E-05,0,-0.0024
6.33E-05,0.04,-0.0056
6.34E-05,0,-0.0024
6.34E-05,0,-0.0056
6.35E-05,0,-0.0016
6.35E-05,0,-0.0048
6.36E-05,0,0
6.36E-05,0,-0.0072
6.37E-05,0,0.0032
6.37E-05,0,-0.0016
6.38E-05,0,-0.0016
6.38E-05,0,-0.0064
6.39E-05,0,0.0016
6.39E-05,0,-0.0064
6.40E-05,0,-0.0088
6.40E-05,0,0.0072
6.41E-05,0,0
6.41E-05,0,-0.0096
6.42E-05,0,8.00E-04
6.42E-05,0,-0.008
6.43E-05,0,-0.0024
6.43E-05,0,0.0016
6.44E-05,0,-0.0056
6.44E-05,0,-0.0064
6.45E-05,0,-0.0016
6.45E-05,0,-0.0048
6.46E-05,0,0
6.46E-05,0,0
6.47E-05,0,-0.0096
6.47E-05,0,-0.0056
6.48E-05,0,-8.00E-04
6.48E-05,0,-8.00E-04
6.49E-05,0,0.0016
6.49E-05,0,0
6.50E-05,0,-0.0144
6.50E-05,0,0
6.51E-05,0,-0.0024
6.51E-05,0,-0.0064
6.52E-05,0,-0.0064
6.52E-05,0,8.00E-04
6.53E-05,0,-0.0128
6.53E-05,0,0.0048
6.54E-05,0,0
6.54E-05,0,-0.0112
6.55E-05,0,-0.0024
6.55E-05,0,-0.0024
6.56E-05,0,-0.0048
6.56E-05,0,-0.0024
6.57E-05,0,-0.0024
6.57E-05,0,-0.0048
6.58E-05,0,-0.0016
6.58E-05,0,-0.0048
6.59E-05,0,-0.0024
6.59E-05,0,-0.0048
6.60E-05,0,-0.0016
6.60E-05,0,-0.0024
6.61E-05,0,-0.0024
6.61E-05,0,0.0024
6.62E-05,0,-0.0032
6.62E-05,0,-0.0064
6.63E-05,0,8.00E-04
6.63E-05,0,-0.0056
6.64E-05,0,-0.0144
6.64E-05,0,0.0088
6.65E-05,0,-0.0032
6.65E-05,0,-0.008
6.66E-05,0,0
6.66E-05,0,-0.0088
6.67E-05,0,-0.0016
6.67E-05,0,0.0032
6.68E-05,0,-0.004
6.68E-05,0,-0.0056
6.69E-05,0,0
6.69E-05,0,-0.0056
6.70E-05,0,-8.00E-04
6.70E-05,0,-0.0032
6.71E-05,0,-0.0032
6.71E-05,0,-0.012
6.72E-05,0,0.0016
6.72E-05,0,-0.0048
6.73E-05,0,0.0016
6.73E-05,0,0
6.74E-05,0,-0.0152
6.74E-05,0,0
6.75E-05,0,0
6.75E-05,0,-0.0096
6.76E-05,0,-0.0048
6.76E-05,0,0.0016
6.77E-05,0,-0.0144
6.77E-05,0,0.0072
6.78E-05,0,0
6.78E-05,0,-0.0104
6.79E-05,0,-0.0016
6.79E-05,0,0
6.80E-05,0,-0.0056
6.80E-05,0,0.0016
6.81E-05,0,-0.0024
6.81E-05,0,-0.0048
6.82E-05,0,8.00E-04
6.82E-05,0,-0.0056
6.83E-05,0,-0.0016
6.83E-05,0,-0.008
6.84E-05,0,0.0024
6.84E-05,0,-0.0088
6.85E-05,0,8.00E-04
6.85E-05,0,8.00E-04
6.86E-05,0,-0.0032
6.86E-05,0,-0.008
6.87E-05,0,0.0032
6.87E-05,0,-0.0064
6.88E-05,0,-0.012
6.88E-05,0.04,0.0072
6.89E-05,0,-0.0024
6.89E-05,0,-0.008
6.90E-05,0,0
6.90E-05,0,-0.0088
6.91E-05,0,-0.0016
6.91E-05,0,8.00E-04
6.92E-05,0,-0.0032
6.92E-05,0,-0.0088
6.93E-05,0,0
6.93E-05,0,-0.0088
6.94E-05,0,-0.0024
6.94E-05,0,-0.0024
6.95E-05,0,-0.0096
6.95E-05,0,-0.0056
6.96E-05,0,-0.0064
6.96E-05,0,-0.0048
6.97E-05,0,0
6.97E-05,0,-0.004
6.98E-05,0,-0.0144
6.98E-05,0,-8.00E-04
6.99E-05,0,-0.0024
6.99E-05,0,-0.008
7.00E-05,0,-0.0056
7.00E-05,0,0
7.01E-05,0.04,-0.0136
7.01E-05,0,0.0056
7.02E-05,0,-0.0016
7.02E-05,0,-0.0128
7.03E-05,0,-0.004
7.03E-05,0,-0.004
7.04E-05,0,-0.008
7.04E-05,0,-0.0024
7.05E-05,0,-0.0048
7.05E-05,0,-0.0064
7.06E-05,0,-0.0032
7.06E-05,0,-0.0056
7.07E-05,0,-0.0064
7.07E-05,0,-0.0048
7.08E-05,0,-0.0048
7.08E-05,0,-0.0048
7.09E-05,0,-0.0032
7.09E-05,0,0.0016
7.10E-05,0.04,-0.0032
7.10E-05,0,-0.008
7.11E-05,0,0.0016
7.11E-05,0,-0.0048
7.12E-05,0,-0.0128
7.12E-05,0,0.008
7.13E-05,0,-0.0024
7.13E-05,0,-0.0064
7.14E-05,0,8.00E-04
7.14E-05,0,-0.0056
7.15E-05,0,-0.0032
7.15E-05,0,0.004
7.16E-05,0,-0.0056
7.16E-05,0,-0.0064
7.17E-05,0,-0.0016
7.17E-05,0,-0.0056
7.18E-05,0,-0.0096
7.18E-05,0,0.008
7.19E-05,0,-0.0256
7.19E-05,0,0.0112
7.20E-05,0,-0.0152
7.20E-05,0,8.00E-04
7.21E-05,0,-0.0024
7.21E-05,0,0.0176
7.22E-05,0,-0.0536
7.22E-05,0,0.04
7.23E-05,0,-0.02
7.23E-05,0,-0.0072
7.24E-05,0,8.00E-04
7.24E-05,0,-0.0016
7.25E-05,0,-0.0088
7.25E-05,0,0.0032
7.26E-05,0,0.0072
7.26E-05,0,-0.0128
7.27E-05,0,-0.0024
7.27E-05,0,0
7.28E-05,0,0.0032
7.28E-05,0,-0.0152
7.29E-05,0,0.008
7.29E-05,0,-0.0064
7.30E-05,0,8.00E-04
7.30E-05,0,-0.008
7.31E-05,0,8.00E-04
7.31E-05,0,-0.0112
7.32E-05,0,8.00E-04
7.32E-05,0,-0.0064
7.33E-05,0,0.0032
7.33E-05,0,-0.0032
7.34E-05,0,8.00E-04
7.34E-05,0,-0.0064
7.35E-05,0,0.0064
7.35E-05,0,-0.0096
7.36E-05,0,-0.0096
7.36E-05,0,0.0104
7.37E-05,0,-0.0032
7.37E-05,0,-0.004
7.38E-05,0,-0.0048
7.38E-05,0,-0.0024
7.39E-05,0,-0.0056
7.39E-05,0,0.004
7.40E-05,0,-0.0064
7.40E-05,0,-0.004
7.41E-05,0,-0.0056
7.41E-05,0,-0.0056
7.42E-05,0,-0.0064
7.42E-05,0,0
7.43E-05,0.04,-0.0144
7.43E-05,0,-0.0064
7.44E-05,0,-0.0072
7.44E-05,0,0.0016
7.45E-05,0,0.0104
7.45E-05,0,-0.0536
7.46E-05,0,0.0672
7.46E-05,0,-0.0592
7.47E-05,0,-0.0032
7.47E-05,0,0.024
7.48E-05,0,-0.0192
7.48E-05,0,-0.0048
7.49E-05,0,-0.0176
7.49E-05,0,0.0304
7.50E-05,0,-0.028
7.50E-05,0,-0.0064
7.51E-05,0,0.0112
7.51E-05,0,-0.0088
7.52E-05,0,-0.024
7.52E-05,0,0.008
7.53E-05,0,0.008
7.53E-05,0,-0.0248
7.54E-05,0,0.0072
7.54E-05,0,-0.008
7.55E-05,0,-0.0016
7.55E-05,0,-0.012
7.56E-05,0,-0.0032
7.56E-05,0,-0.0024
7.57E-05,0,-0.0104
7.57E-05,0,0.0056
7.58E-05,0,-0.0048
7.58E-05,0,-0.0056
7.59E-05,0,-0.0088
7.59E-05,0,-0.0016
7.60E-05,0,-8.00E-04
7.60E-05,0,-0.0056
7.61E-05,0,0.0016
7.61E-05,0,-0.0096
7.62E-05,0,0.004
7.62E-05,0,-0.0128
7.63E-05,0,0.0064
7.63E-05,0,-0.012
7.64E-05,0,-0.0024
7.64E-05,0,-0.0088
7.65E-05,0,-0.0064
7.65E-05,0,-0.0032
7.66E-05,0,-0.0064
7.66E-05,0,-0.0064
7.67E-05,0,-0.0032
7.67E-05,0,-0.0032
7.68E-05,0,-0.0048
7.68E-05,0,-0.0024
7.69E-05,0,-0.0016
7.69E-05,0,-0.0048
7.70E-05,0,0
7.70E-05,0,-0.0064
7.71E-05,0,0.0032
7.71E-05,0,-0.0072
7.72E-05,0,8.00E-04
7.72E-05,0,-0.0064
7.73E-05,0,0.0032
7.73E-05,0,-0.0056
7.74E-05,0,8.00E-04
7.74E-05,0,-0.0024
7.75E-05,0,-0.0024
7.75E-05,0,-0.0016
7.76E-05,0,-0.004
7.76E-05,0,-0.0024
7.77E-05,0,-0.0032
7.77E-05,0,-0.0056
7.78E-05,0,-0.0016
7.78E-05,0,-0.0056
7.79E-05,0,8.00E-04
7.79E-05,0,-0.0048
7.80E-05,0,8.00E-04
7.80E-05,0,-0.0056
7.81E-05,0,0.0024
7.81E-05,0,-0.0056
7.82E-05,0,8.00E-04
7.82E-05,0,-0.0032
7.83E-05,0,0
7.83E-05,0,-0.0032
7.84E-05,0,-0.0024
7.84E-05,0,-0.0024
7.85E-05,0,-0.0016
7.85E-05,0,-0.0024
7.86E-05,0,-0.0032
7.86E-05,0,-0.0024
7.87E-05,0,-0.0024
7.87E-05,0,-0.0048
7.88E-05,0.04,-8.00E-04
7.88E-05,0,-0.0056
7.89E-05,0,-0.0024
7.89E-05,0,-0.004
7.90E-05,0,-0.0024
7.90E-05,0,-0.0048
7.91E-05,0,-0.0016
7.91E-05,0,-0.0048
7.92E-05,0,-0.0032
7.92E-05,0,-0.004
7.93E-05,0,-0.0024
7.93E-05,0,-0.0048
7.94E-05,0,-0.0024
7.94E-05,0,-0.0032
7.95E-05,0,-0.0032
7.95E-05,0,-0.004
7.96E-05,0,-0.0048
7.96E-05,0,-0.0048
7.97E-05,0,-0.0048
7.97E-05,0,-0.0064
7.98E-05,0,-0.0056
7.98E-05,0,-0.0064
7.99E-05,0,-0.0048
7.99E-05,0,-0.008
8.00E-05,0,-0.0056
8.00E-05,0,-0.0064
8.01E-05,0,-0.0048
8.01E-05,0,-0.0064
8.02E-05,0,-0.0048
8.02E-05,0,-0.0064
8.03E-05,0,-0.0032
8.03E-05,0,-0.008
8.04E-05,0,-0.0056
8.04E-05,0,-0.0064
8.05E-05,0,-0.0056
8.05E-05,0.04,-0.0072
8.06E-05,0,-0.0064
8.06E-05,0,-0.0056
8.07E-05,0,-0.0032
8.07E-05,0,-0.0096
8.08E-05,0,-0.0064
8.08E-05,0,-0.004
8.09E-05,0,-0.0064
8.09E-05,0,-0.0064
8.10E-05,0,-0.008
8.10E-05,0,-0.0048
8.11E-05,0,-0.0064
8.11E-05,0,-0.0048
8.12E-05,0,-0.0096
8.12E-05,0,-0.0016
8.13E-05,0,-0.008
8.13E-05,0,-0.0032
8.14E-05,0,-0.0048
8.14E-05,0,-0.0024
8.15E-05,0,-0.0024
8.15E-05,0,-0.0032
8.16E-05,0,-0.0032
8.16E-05,0,-0.0016
8.17E-05,0,-0.0016
8.17E-05,0,-0.0016
8.18E-05,0,0
8.18E-05,0.04,-0.0024
8.19E-05,0,0.0032
8.19E-05,0.04,-0.0032
8.20E-05,0,0.0024
8.20E-05,0,-0.0048
8.21E-05,0,0.0072
8.21E-05,0,-0.0056
8.22E-05,0,0.0064
8.22E-05,0,-0.0016
8.23E-05,0,8.00E-04
8.23E-05,0,0.004
8.24E-05,0,0
8.24E-05,0,0.0024
8.25E-05,0,0.004
8.25E-05,0,8.00E-04
8.26E-05,0,0
8.26E-05,0,0.0024
8.27E-05,0,0.0032
8.27E-05,0,0.0032
8.28E-05,0,0.0016
8.28E-05,0,0.0064
8.29E-05,0,0.0032
8.29E-05,0,0.0032
8.30E-05,0,0.0032
8.30E-05,0.04,0.004
8.31E-05,0,-0.0024
8.31E-05,0,0.0104
8.32E-05,0,-0.0064
8.32E-05,0,0.004
8.33E-05,0,0.0016
8.33E-05,0,0
8.34E-05,0,-0.0024
8.34E-05,0,8.00E-04
8.35E-05,0,0
8.35E-05,0,-0.0032
8.36E-05,0,8.00E-04
8.36E-05,0,-0.0056
8.37E-05,0,0.0016
8.37E-05,0,-0.0048
8.38E-05,0,-0.0048
8.38E-05,0,0
8.39E-05,0,-0.004
8.39E-05,0,-0.0048
8.40E-05,0,-0.0024
8.40E-05,0,-0.0048
8.41E-05,0,-0.0056
8.41E-05,0,-0.0048
8.42E-05,0,-0.0048
8.42E-05,0,-0.008
8.43E-05,0,-0.0048
8.43E-05,0,-0.0088
8.44E-05,0,-0.0056
8.44E-05,0,-0.0088
8.45E-05,0,-0.0064
8.45E-05,0,-0.0072
8.46E-05,0,-0.0112
8.46E-05,0,-0.0056
8.47E-05,0,-0.0104
8.47E-05,0,-0.0088
8.48E-05,0,-0.0112
8.48E-05,0,-0.0072
8.49E-05,0,-0.0112
8.49E-05,0,-0.008
8.50E-05,0,-0.0112
8.50E-05,0,-0.0096
8.51E-05,0,-0.008
8.51E-05,0,-0.0096
8.52E-05,0,-0.0096
8.52E-05,0,-0.0096
8.53E-05,0,-0.008
8.53E-05,0,-0.0096
8.54E-05,0,-0.008
8.54E-05,0,-0.0112
8.55E-05,0,-0.0064
8.55E-05,0,-0.0112
8.56E-05,0,-0.008
8.56E-05,0,-0.0088
8.57E-05,0,-0.0064
8.57E-05,0,-0.012
8.58E-05,0,-0.0056
8.58E-05,0,-0.008
8.59E-05,0,-0.0056
8.59E-05,0,-0.0088
8.60E-05,0,-0.0056
8.60E-05,0,-0.0056
8.61E-05,0,-0.0056
8.61E-05,0,-0.0048
8.62E-05,0,-0.0024
8.62E-05,0,-0.0056
8.63E-05,0.04,0.0048
8.63E-05,0,-0.0048
8.64E-05,0,-0.0024
8.64E-05,0,0
8.65E-05,0,0
8.65E-05,0,-0.0016
8.66E-05,0,8.00E-04
8.66E-05,0,-0.0016
8.67E-05,0,0.0048
8.67E-05,0,-0.0056
8.68E-05,0.04,0.0112
8.68E-05,0,-0.008
8.69E-05,0,0.0136
8.69E-05,0,0.004
8.70E-05,0,-0.0032
8.70E-05,0,0.0064
8.71E-05,0,8.00E-04
8.71E-05,0,0.0032
8.72E-05,0.04,-0.0032
8.72E-05,0,0.0064
8.73E-05,0,-0.0032
8.73E-05,0,0.0112
8.74E-05,0,-0.0096
8.74E-05,0,0.008
8.75E-05,0,-0.0016
8.75E-05,0,8.00E-04
8.76E-05,0,0
8.76E-05,0,0.004
8.77E-05,0,-0.0024
8.77E-05,0,0.004
8.78E-05,0,0
8.78E-05,0,8.00E-04
8.79E-05,0,-0.0016
8.79E-05,0,-0.0016
8.80E-05,0,8.00E-04
8.80E-05,0,-0.0024
8.81E-05,0,8.00E-04
8.81E-05,0,-0.0016
8.82E-05,0,8.00E-04
8.82E-05,0,-0.0032
8.83E-05,0,8.00E-04
8.83E-05,0,-0.0048
8.84E-05,0,-0.0024
8.84E-05,0,-0.0024
8.85E-05,0,-8.00E-04
8.85E-05,0,-0.0048
8.86E-05,0,-0.0032
8.86E-05,0,-0.0032
8.87E-05,0,-0.0032
8.87E-05,0,-0.0072
8.88E-05,0,0
8.88E-05,0,-0.0064
8.89E-05,0,0.0032
8.89E-05,0,-0.0088
8.90E-05,0,-0.0016
8.90E-05,0,-0.0064
8.91E-05,0,-0.0024
8.91E-05,0,-0.0056
8.92E-05,0,-0.0024
8.92E-05,0,-0.0032
8.93E-05,0,-0.0024
8.93E-05,0,-0.0032
8.94E-05,0,-0.0032
8.94E-05,0,-0.0016
8.95E-05,0,-0.0016
8.95E-05,0,-0.0032
8.96E-05,0,-0.0032
8.96E-05,0,-0.0056
8.97E-05,0,0
8.97E-05,0,-0.0048
8.98E-05,0,-8.00E-04
8.98E-05,0,0.0016
8.99E-05,0,-0.0192
8.99E-05,0,-0.0056
9.00E-05,0,0.036
9.00E-05,0,-0.0544
9.01E-05,0,0.0192
9.01E-05,0,0.0072
9.02E-05,0,-0.0176
9.02E-05,0,-0.0056
9.03E-05,0,0.0064
9.03E-05,0,-0.0096
9.04E-05,0,-0.012
9.04E-05,0,0.0072
9.05E-05,0,-0.0024
9.05E-05,0,-0.0096
9.06E-05,0,-0.0096
9.06E-05,0,0.0048
9.07E-05,0,-0.0088
9.07E-05,0,-0.0136
9.08E-05,0,0
9.08E-05,0,-8.00E-04
9.09E-05,0,-0.0096
9.09E-05,0,-0.008
9.10E-05,0,-0.004
9.10E-05,0,-0.0064
9.11E-05,0,-0.0032
9.11E-05,0,-0.0088
9.12E-05,0,-0.0064
9.12E-05,0,-0.0056
9.13E-05,0,-0.0016
9.13E-05,0,-0.0064
9.14E-05,0,-0.0024
9.14E-05,0,-0.0088
9.15E-05,0,0.004
9.15E-05,0,-0.0144
9.16E-05,0,-0.0024
9.16E-05,0,0.0056
9.17E-05,0,-0.0088
9.17E-05,0,-0.0048
9.18E-05,0,0.0032
9.18E-05,0,-0.0064
9.19E-05,0,0.004
9.19E-05,0,-0.0048
9.20E-05,0,-0.0048
9.20E-05,0,-8.00E-04
9.21E-05,0,0.0032
9.21E-05,0,-0.0024
9.22E-05,0,-8.00E-04
9.22E-05,0,0
9.23E-05,0,0
9.23E-05,0,-0.0016
9.24E-05,0,0.004
9.24E-05,0,-0.0128
9.25E-05,0,0.004
9.25E-05,0,0.0288
9.26E-05,0,-0.04
9.26E-05,0,0.0112
9.27E-05,0,0.0128
9.27E-05,0,0.0032
9.28E-05,0,-0.0328
9.28E-05,0,0.0352
9.29E-05,0,0.0032
9.29E-05,0,-0.0344
9.30E-05,0,0.0376
9.30E-05,0,-0.0128
9.31E-05,0,-0.0024
9.31E-05,0,-0.0096
9.32E-05,0,0.0264
9.32E-05,0,-0.0152
9.33E-05,0,-0.004
9.33E-05,0,0.004
9.34E-05,0,0.004
9.34E-05,0,-0.0056
9.35E-05,0,-0.0024
9.35E-05,0,0.0048
9.36E-05,0,-0.008
9.36E-05,0,8.00E-04
9.37E-05,0.04,0.0048
9.37E-05,0,-0.004
9.38E-05,0,-0.0016
9.38E-05,0,-0.0048
9.39E-05,0,0.0024
9.39E-05,0,-0.0064
9.40E-05,0,-0.0024
9.40E-05,0,-0.0024
9.41E-05,0,-0.0064
9.41E-05,0,0
9.42E-05,0,-0.0088
9.42E-05,0,0.0024
9.43E-05,0,-0.0128
9.43E-05,0,0
9.44E-05,0,-0.0144
9.44E-05,0,0
9.45E-05,0,-0.012
9.45E-05,0,-0.0024
9.46E-05,0,-0.0128
9.46E-05,0,-0.0048
9.47E-05,0,-0.0072
9.47E-05,0,-0.0096
9.48E-05,0,-0.0056
9.48E-05,0,-0.0064
9.49E-05,0,-0.0056
9.49E-05,0,-0.0088
9.50E-05,0,-0.0024
9.50E-05,0,-0.0064
9.51E-05,0,-0.0088
9.51E-05,0,-0.0064
9.52E-05,0,-0.008
9.52E-05,0,-0.0024
9.53E-05,0,-0.0048
9.53E-05,0,-0.0048
9.54E-05,0,-0.0048
9.54E-05,0,-0.0048
9.55E-05,0,-0.0056
9.55E-05,0,-0.0056
9.56E-05,0,-0.004
9.56E-05,0,-0.008
9.57E-05,0,-0.0032
